Year,Month,Period,Region,Country,OpCo Code,OpCo Name,BU,SC Function,Account,Account Description,Channel,AccDetail,Scenario,Currency,Amount
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,133957.56
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-1887010.52
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227100I,Factory Personnel,SC,F_CLO,Actual,USD,-65813.49
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227200I,Other Factory costs,SC,F_CLO,Actual,USD,-109727.39
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227600I,Recoveries of Factory,SC,F_CLO,Actual,USD,169870.97
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-17052.57
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-33916.34
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-33916.34
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-16958.17
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,2020968.08
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227100T,Factory Costs,SC,F_CLO,Actual,USD,-175540.88
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227000T,Factory (under)/over recovery,SC,F_CLO,Actual,USD,-5669.91
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-1909733.0
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,111235.09
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-84790.86
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,26444.23
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PROD_PAIRS,Production Pairs,SC,F_CLO,Budget,USD,160742
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,1951091.25
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,136576.39
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-1951091.25
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227100I,Factory Personnel,SC,F_CLO,Budget,USD,-81945.83
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227200I,Other Factory costs,SC,F_CLO,Budget,USD,-99505.65
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227600I,Recoveries of Factory,SC,F_CLO,Budget,USD,179636.97
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-15608.73
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-35119.64
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-35119.64
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-17559.82
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,2087667.64
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227100T,Factory Costs,SC,F_CLO,Budget,USD,-181451.49
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_227000T,Factory (under)/over recovery,SC,F_CLO,Budget,USD,-1814.51
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-1968514.5
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,119153.14
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-87799.11
2026,8,202608,Europe,Czech Republic,CZ01,Czech Republic OpCo,XYZ Ltd,Manufacturing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,31354.04
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,3007317.41
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,134020.07
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-3007317.41
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_IC0000T,Intercompany Gross Profit,SC,F_CLO,Actual,USD,25079.78
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-45921.96
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-18368.78
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-27553.17
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,3141337.49
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-3007317.41
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,159099.86
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-91843.91
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,67255.95
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,3265080.0
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,146928.6
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-3265080.0
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_IC0000T,Intercompany Gross Profit,SC,F_CLO,Budget,USD,26120.64
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-48976.2
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-19590.48
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-29385.72
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,3412008.6
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-3265080.0
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,173049.24
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-97952.4
2026,8,202608,Asia-Pacific,Singapore,SG01,Global Sourcing Hub,XYZ Ltd,Global Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,75096.84
