Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1900000563,2025-10-01,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Technical Training Package,21465.94,EUR,SO-5805013,2025/10,S.BAKKER,2025-10-01
1900000564,2025-11-24,F2,NL01,NL01,30,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Data Migration Services,5153.6,EUR,SO-5640164,2025/11,A.KOK,2025-11-24
1900000565,2026-02-23,G2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Support Retainer Services,-8701.29,EUR,SO-2202637,2026/02,R.JANSSEN,2026-02-23
1900000567,2025-10-19,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Warehouse Management Module,26757.44,EUR,SO-9026641,2025/10,M.DEVRIES,2025-10-19
1900000568,2025-08-05,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Technical Training Package,12735.19,EUR,SO-1204437,2025/08,BATCHJOB,2025-08-05
1900000570,2025-09-24,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Industrial Network Switch NS-24,18640.62,EUR,SO-4912863,2025/09,R.JANSSEN,2025-09-24
1900000571,2025-12-16,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Sensor Calibration Kit,15005.77,EUR,SO-2686285,2025/12,A.KOK,2025-12-16
1900000573,2025-04-09,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Annual Maintenance Contract,18638.7,EUR,SO-7252372,2025/04,A.KOK,2025-04-09
1900000574,2026-01-07,F2,NL01,NL01,20,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Data Migration Services,11000.0,EUR,SO-3928386,2026/01,S.BAKKER,2026-01-07
1900000575,2025-09-29,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Sensor Calibration Kit,3627.17,EUR,SO-9677040,2025/09,S.BAKKER,2025-09-29
1900000576,2026-01-01,F2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Safety System Upgrade Kit,3148.19,EUR,SO-7806520,2026/01,M.DEVRIES,2026-01-01
1900000577,2025-04-03,F2,NL01,NL01,30,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Standard Spare Parts Bundle,9631.27,EUR,SO-9219368,2025/04,A.KOK,2025-04-03
1900000578,2026-02-06,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Technical Training Package,9440.71,EUR,SO-4184844,2026/02,BATCHJOB,2026-02-06
1900000580,2025-09-01,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Analytics Suite License (Annual),7071.84,EUR,SO-1666150,2025/09,A.KOK,2025-09-01
1900000582,2026-02-20,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Support Retainer Services,46334.91,EUR,SO-1396633,2026/02,M.DEVRIES,2026-02-20
1900000583,2025-12-14,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Hydraulic Pump Unit HP-450,2848.25,EUR,SO-1090772,2025/12,A.KOK,2025-12-14
1900000584,2026-03-20,F2,NL01,NL01,20,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Electric Motor EM-750,13625.25,EUR,SO-5048703,2026/03,A.KOK,2026-03-20
1900000586,2026-03-25,G2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,PLC Programming Unit,-4495.12,EUR,SO-8628651,2026/03,S.BAKKER,2026-03-25
1900000588,2025-05-27,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Sensor Calibration Kit,9628.71,EUR,SO-3841231,2025/05,R.JANSSEN,2025-05-27
1900000590,2026-02-06,F2,NL01,NL01,30,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Electric Motor EM-750,29499.26,EUR,SO-8546568,2026/02,R.JANSSEN,2026-02-06
1900000591,2026-02-23,F2,NL01,NL01,20,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Industrial Network Switch NS-24,23446.16,EUR,SO-8190155,2026/02,R.JANSSEN,2026-02-23
1900000592,2026-01-17,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Warehouse Management Module,5433.99,EUR,SO-8443793,2026/01,R.JANSSEN,2026-01-17
1900000594,2025-11-23,F2,NL01,NL01,10,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Automation Controller Pro,8500.0,EUR,SO-9105161,2025/11,A.KOK,2025-11-23
1900000595,2025-07-09,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Data Migration Services,6311.59,EUR,SO-1787007,2025/07,A.KOK,2025-07-09
1900000596,2025-04-02,F2,NL01,NL01,20,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,ERP Connector License (Annual),21926.51,EUR,SO-7331892,2025/04,M.DEVRIES,2025-04-02
1900000598,2026-01-13,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,PLC Programming Unit,3782.85,EUR,SO-8735709,2026/01,R.JANSSEN,2026-01-13
1900000600,2025-06-05,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Warehouse Management Module,14643.98,EUR,SO-4249903,2025/06,S.BAKKER,2025-06-05
1900000601,2025-09-05,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Technical Training Package,21259.74,EUR,SO-4901985,2025/09,S.BAKKER,2025-09-05
1900000602,2025-11-03,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,PLC Programming Unit,31214.58,EUR,SO-5339790,2025/11,BATCHJOB,2025-11-03
1900000603,2025-04-30,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Custom Integration Services,22302.62,EUR,SO-3443016,2025/04,A.KOK,2025-04-30
1900000604,2026-02-17,F2,NL01,NL01,20,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Support Retainer Services,5653.42,EUR,SO-3072035,2026/02,BATCHJOB,2026-02-17
1900000605,2025-09-12,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Annual Maintenance Contract,9000.0,EUR,SO-2757327,2025/09,M.DEVRIES,2025-09-12
1900000606,2025-04-30,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Cloud Hosting Subscription (Annual),2540.5,EUR,SO-8165342,2025/04,BATCHJOB,2025-04-30
1900000607,2026-03-19,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,PLC Programming Unit,5151.16,EUR,SO-3868785,2026/03,R.JANSSEN,2026-03-19
1900000609,2026-01-20,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Sensor Calibration Kit,17462.93,EUR,SO-7236215,2026/01,M.DEVRIES,2026-01-20
1900000610,2026-03-04,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Analytics Suite License (Annual),34424.77,EUR,SO-2765975,2026/03,R.JANSSEN,2026-03-04
1900000611,2025-12-09,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,11082.77,EUR,SO-9294838,2025/12,A.KOK,2025-12-09
1900000613,2026-03-09,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Automation Controller Pro,10573.56,EUR,SO-7883910,2026/03,S.BAKKER,2026-03-09
1900000614,2025-05-06,F2,NL01,NL01,30,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Industrial Sensor Module X200,23763.57,EUR,SO-4312874,2025/05,A.KOK,2025-05-06
1900000616,2026-03-17,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Sensor Module X200,9902.42,EUR,SO-5899080,2026/03,BATCHJOB,2026-03-17
1900000618,2025-09-22,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Data Migration Services,15947.16,EUR,SO-6369481,2025/09,M.DEVRIES,2025-09-22
1900000620,2025-11-13,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Warehouse Management Module,15728.61,EUR,SO-3548767,2025/11,S.BAKKER,2025-11-13
1900000621,2026-01-12,F2,NL01,NL01,10,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Automation Controller Pro,14526.22,EUR,SO-1595217,2026/01,M.DEVRIES,2026-01-12
1900000623,2025-12-03,F2,NL01,NL01,30,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Safety System Upgrade Kit,6803.48,EUR,SO-3557867,2025/12,A.KOK,2025-12-03
1900000625,2025-06-03,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Warehouse Management Module,27355.91,EUR,SO-8008029,2025/06,A.KOK,2025-06-03
1900000627,2025-09-04,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,3294.82,EUR,SO-3819383,2025/09,A.KOK,2025-09-04
1900000629,2025-04-03,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Sensor Calibration Kit,37803.51,EUR,SO-7691815,2025/04,BATCHJOB,2025-04-03
1900000631,2025-11-17,F2,NL01,NL01,10,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Industrial Sensor Module X200,28296.39,EUR,SO-6961879,2025/11,R.JANSSEN,2025-11-17
1900000633,2025-10-14,F2,NL01,NL01,20,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Technical Training Package,30613.76,EUR,SO-1586692,2025/10,BATCHJOB,2025-10-14
1900000635,2026-03-10,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Conveyor Belt System CB-12,6152.16,EUR,SO-2801800,2026/03,A.KOK,2026-03-10
1900000637,2025-12-31,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Hydraulic Pump Unit HP-450,18316.66,EUR,SO-4784483,2025/12,BATCHJOB,2025-12-31
1900000639,2025-12-03,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Support Retainer Services,7901.6,EUR,SO-2931163,2025/12,A.KOK,2025-12-03
1900000641,2025-04-30,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Support Retainer Services,10506.63,EUR,SO-4921308,2025/04,A.KOK,2025-04-30
1900000642,2025-05-16,F2,NL01,NL01,20,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Electric Motor EM-750,15475.64,EUR,SO-8882653,2025/05,M.DEVRIES,2025-05-16
1900000643,2025-11-04,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,PLC Programming Unit,6916.89,EUR,SO-8920468,2025/11,BATCHJOB,2025-11-04
1900000644,2025-10-01,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Custom Integration Services,9500.0,EUR,SO-6686493,2025/10,A.KOK,2025-10-01
1900000646,2025-08-05,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Custom Integration Services,11863.17,EUR,SO-4917046,2025/08,S.BAKKER,2025-08-05
1900000647,2025-08-31,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Warehouse Management Module,9442.26,EUR,SO-6910723,2025/08,A.KOK,2025-08-31
1900000649,2025-05-22,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Warehouse Management Module,17790.93,EUR,SO-3096486,2025/05,M.DEVRIES,2025-05-22
1900000650,2026-03-11,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Technical Training Package,6926.32,EUR,SO-5402205,2026/03,M.DEVRIES,2026-03-11
1900000651,2025-04-25,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Support Retainer Services,12789.18,EUR,SO-8323115,2025/04,M.DEVRIES,2025-04-25
1900000653,2025-09-17,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Data Migration Services,4523.62,EUR,SO-8822362,2025/09,BATCHJOB,2025-09-17
1900000654,2025-04-28,F2,NL01,NL01,20,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Implementation Consulting Services,18184.49,EUR,SO-7361465,2025/04,A.KOK,2025-04-28
1900000656,2025-09-02,F2,NL01,NL01,20,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Analytics Suite License (Annual),14397.02,EUR,SO-7169326,2025/09,A.KOK,2025-09-02
1900000657,2025-11-26,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Industrial Network Switch NS-24,23000.0,EUR,SO-2823530,2025/11,R.JANSSEN,2025-11-26
1900000658,2025-10-24,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Industrial Sensor Module X200,10368.03,EUR,SO-1191363,2025/10,M.DEVRIES,2025-10-24
1900000659,2026-01-16,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Annual Maintenance Contract,25553.85,EUR,SO-9021856,2026/01,BATCHJOB,2026-01-16
1900000661,2025-06-26,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Annual Maintenance Contract,13709.16,EUR,SO-1421871,2025/06,R.JANSSEN,2025-06-26
1900000662,2025-06-05,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Support Retainer Services,21256.63,EUR,SO-8572068,2025/06,R.JANSSEN,2025-06-05
1900000664,2026-03-02,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Safety System Upgrade Kit,4580.79,EUR,SO-8351817,2026/03,M.DEVRIES,2026-03-02
1900000666,2026-02-12,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Support Retainer Services,6147.05,EUR,SO-1605351,2026/02,BATCHJOB,2026-02-12
1900000668,2025-06-02,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Safety System Upgrade Kit,14551.07,EUR,SO-6761101,2025/06,BATCHJOB,2025-06-02
1900000670,2025-09-04,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Safety System Upgrade Kit,36318.95,EUR,SO-6668145,2025/09,BATCHJOB,2025-09-04
1900000671,2026-01-27,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Data Migration Services,9374.64,EUR,SO-3994922,2026/01,M.DEVRIES,2026-01-27
1900000672,2025-04-22,G2,NL01,NL01,30,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Data Migration Services,-4773.91,EUR,SO-3327849,2025/04,A.KOK,2025-04-22
1900000674,2026-03-16,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Implementation Consulting Services,32959.34,EUR,SO-8600049,2026/03,R.JANSSEN,2026-03-16
1900000676,2025-05-02,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Sensor Calibration Kit,8130.54,EUR,SO-4200439,2025/05,A.KOK,2025-05-02
1900000678,2026-02-16,F2,NL01,NL01,20,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Sensor Calibration Kit,5794.39,EUR,SO-5156275,2026/02,BATCHJOB,2026-02-16
1900000679,2026-01-05,F2,NL01,NL01,10,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Standard Spare Parts Bundle,11500.0,EUR,SO-1095522,2026/01,A.KOK,2026-01-05
1900000681,2026-01-06,F2,NL01,NL01,20,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Custom Integration Services,1634.83,EUR,SO-7304124,2026/01,A.KOK,2026-01-06
1900000683,2026-01-01,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Technical Training Package,7500.0,EUR,SO-8730217,2026/01,R.JANSSEN,2026-01-01
1900000684,2025-08-27,F2,NL01,NL01,20,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Conveyor Belt System CB-12,49570.91,EUR,SO-6071472,2025/08,M.DEVRIES,2025-08-27
1900000686,2026-02-13,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Support Retainer Services,12553.77,EUR,SO-5354617,2026/02,S.BAKKER,2026-02-13
1900000688,2025-05-27,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Safety System Upgrade Kit,24207.99,EUR,SO-2926592,2025/05,BATCHJOB,2025-05-27
1900000690,2025-10-08,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Sensor Calibration Kit,10103.16,EUR,SO-3142545,2025/10,A.KOK,2025-10-08
1900000691,2026-03-30,F2,NL01,NL01,30,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Conveyor Belt System CB-12,27000.0,EUR,SO-7641335,2026/03,BATCHJOB,2026-03-30
1900000692,2025-05-16,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,PLC Programming Unit,18896.2,EUR,SO-2172440,2025/05,BATCHJOB,2025-05-16
1900000694,2025-12-16,F2,NL01,NL01,20,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Analytics Suite License (Annual),9000.0,EUR,SO-2483455,2025/12,M.DEVRIES,2025-12-16
1900000695,2025-06-06,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Annual Maintenance Contract,1729.75,EUR,SO-8018506,2025/06,BATCHJOB,2025-06-06
1900000696,2025-10-13,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Safety System Upgrade Kit,11536.59,EUR,SO-8913612,2025/10,BATCHJOB,2025-10-13
1900000698,2025-08-08,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Sensor Calibration Kit,23547.44,EUR,SO-8269498,2025/08,R.JANSSEN,2025-08-08
1900000699,2025-07-09,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,3576.88,EUR,SO-8536693,2025/07,M.DEVRIES,2025-07-09
1900000700,2025-06-25,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Electric Motor EM-750,19586.19,EUR,SO-6036493,2025/06,S.BAKKER,2025-06-25
1900000701,2025-09-24,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Warehouse Management Module,44500.0,EUR,SO-2201046,2025/09,R.JANSSEN,2025-09-24
1900000702,2026-02-11,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Support Retainer Services,8500.0,EUR,SO-7713935,2026/02,S.BAKKER,2026-02-11
1900000703,2026-01-27,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Hydraulic Pump Unit HP-450,6295.05,EUR,SO-5788175,2026/01,BATCHJOB,2026-01-27
1900000704,2026-01-29,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Data Migration Services,11413.05,EUR,SO-3098563,2026/01,R.JANSSEN,2026-01-29
1900000706,2025-06-30,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Hydraulic Pump Unit HP-450,12000.0,EUR,SO-9824395,2025/06,BATCHJOB,2025-06-30
1900000707,2026-02-02,F2,NL01,NL01,20,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Support Retainer Services,8582.25,EUR,SO-6242491,2026/02,R.JANSSEN,2026-02-02
1900000708,2025-06-12,F2,NL01,NL01,30,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Standard Spare Parts Bundle,7979.45,EUR,SO-2173927,2025/06,M.DEVRIES,2025-06-12
1900000709,2026-01-26,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,ERP Connector License (Annual),9980.6,EUR,SO-6420905,2026/01,BATCHJOB,2026-01-26
1900000710,2026-03-03,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Industrial Sensor Module X200,3583.33,EUR,SO-8579252,2026/03,R.JANSSEN,2026-03-03
1900000712,2025-08-29,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,PLC Programming Unit,14224.74,EUR,SO-6067847,2025/08,BATCHJOB,2025-08-29
1900000714,2026-01-08,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Custom Integration Services,25504.08,EUR,SO-2088208,2026/01,R.JANSSEN,2026-01-08
1900000716,2025-10-22,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,ERP Connector License (Annual),6500.0,EUR,SO-3766054,2025/10,R.JANSSEN,2025-10-22
1900000717,2025-06-03,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Warehouse Management Module,11034.62,EUR,SO-9764899,2025/06,M.DEVRIES,2025-06-03
1900000718,2026-03-04,G2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Conveyor Belt System CB-12,-15120.76,EUR,SO-7491034,2026/03,BATCHJOB,2026-03-04
1900000720,2026-03-08,F2,NL01,NL01,20,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Industrial Sensor Module X200,20691.23,EUR,SO-2777076,2026/03,M.DEVRIES,2026-03-08
1900000721,2025-09-02,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Safety System Upgrade Kit,21500.0,EUR,SO-2592368,2025/09,M.DEVRIES,2025-09-02
1900000723,2025-12-11,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Conveyor Belt System CB-12,15000.0,EUR,SO-8046185,2025/12,S.BAKKER,2025-12-11
1900000725,2026-02-04,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Conveyor Belt System CB-12,6229.08,EUR,SO-3515561,2026/02,A.KOK,2026-02-04
1900000726,2025-04-22,F2,NL01,NL01,20,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Cloud Hosting Subscription (Annual),17099.34,EUR,SO-1196471,2025/04,R.JANSSEN,2025-04-22
1900000728,2026-01-23,F2,NL01,NL01,20,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,ERP Connector License (Annual),7146.45,EUR,SO-9769536,2026/01,S.BAKKER,2026-01-23
1900000729,2025-06-02,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Safety System Upgrade Kit,18725.48,EUR,SO-5384945,2025/06,S.BAKKER,2025-06-02
1900000731,2025-04-07,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Custom Integration Services,4828.05,EUR,SO-3889564,2025/04,M.DEVRIES,2025-04-07
1900000733,2026-02-26,F2,NL01,NL01,30,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Electric Motor EM-750,2924.4,EUR,SO-7572106,2026/02,R.JANSSEN,2026-02-26
1900000734,2025-09-29,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Industrial Sensor Module X200,21210.03,EUR,SO-1701720,2025/09,BATCHJOB,2025-09-29
1900000736,2026-03-27,F2,NL01,NL01,30,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Analytics Suite License (Annual),7403.46,EUR,SO-3932046,2026/03,BATCHJOB,2026-03-27
