hs_code,description,bcd_rate,aidc_rate,health_cess_rate,fta_code,notification_no
38271100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38271200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38271300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38271400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38272000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38273100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38273200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38273900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38274000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
38275100,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38275900,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276100,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276200,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276300,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276400,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276500,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276800,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38276900,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
38279000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39013000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39022000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39032000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39033000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39039020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39041010,All goods,7.1,0.0,0.0,India-UK CETA,29/2026-Customs
39041020,All goods,7.1,0.0,0.0,India-UK CETA,29/2026-Customs
39043010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39043090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39044000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39045010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39045090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39046910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39049010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39051210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39051220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39051910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39051920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39053000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39059100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39059910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39061010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39069040,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
39069050,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39069060,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39069070,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39071000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39074000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39076190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39076990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39077000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39079110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39079130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39081021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39081031,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39081041,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39081051,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39081061,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39081071,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39092010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39092090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39093100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39093910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39094010,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
39094040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39094050,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39094060,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39100010,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
39100020,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
39111010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39119010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121140,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121230,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39121290,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39122011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39122019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39122021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39122029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39123100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39123911,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39123912,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39123921,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39123922,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39129010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39129020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39131010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39139011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39139020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39139030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39139090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39140010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39140020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39161010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39161020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39161090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39162011,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39162019,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39162091,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39162099,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169021,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169022,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169023,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169024,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169025,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169026,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169027,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169028,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169031,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169032,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169040,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169050,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169060,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169070,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169080,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39169090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39171010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39171020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172110,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172190,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172200,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172310,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172390,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172920,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172940,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172950,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39172990,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173210,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173220,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173290,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173300,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173920,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39173990,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39174000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39181010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39181090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39189010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39189020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39189090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39191000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39199010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39199020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39199090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39201011,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201012,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201013,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201019,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201091,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201092,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201093,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39201099,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39202010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39202020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39202090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39203010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39203020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39203090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39204300,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39204900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205111,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205112,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205119,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205191,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205192,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205199,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205911,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205912,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205919,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205991,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205992,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39205999,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206110,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206120,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206190,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206210,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206220,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206290,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206310,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206320,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206390,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206911,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206912,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206919,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206921,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206922,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206929,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206931,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206932,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206939,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206991,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206992,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39206999,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207111,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207119,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207121,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207129,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207191,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207192,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207199,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207311,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207312,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207319,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207321,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207322,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207329,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207391,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207392,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207399,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207911,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207912,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207919,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207991,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207992,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39207999,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209110,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209120,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209190,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209211,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209212,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209219,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209291,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209292,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209299,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209310,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209320,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209390,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209410,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209420,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209490,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209911,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209912,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209919,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209921,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209922,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209929,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209931,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209932,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209939,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209941,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209942,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209949,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209951,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209952,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209959,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209960,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209991,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209992,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39209999,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39211100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39211200,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39211310,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39211390,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39211400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
39211900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219021,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219022,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219023,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219024,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219025,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219026,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219027,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219029,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219031,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219032,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219033,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219034,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219035,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219036,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219039,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219091,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219092,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219093,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219094,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219095,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219096,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39219099,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
39221000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39222000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39229000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39231010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39231020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39231030,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39231040,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39231090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39232100,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39232910,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39232991,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39232999,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39233010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39233090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39234000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39235010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39235090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39239010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39239020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39239090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39241010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39241090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39249010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39249020,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39249090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39251000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39252000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39253000,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39259010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39259090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39261011,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39261019,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39261091,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39261099,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262011,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262019,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262021,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262029,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262031,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262039,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262041,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262049,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262091,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39262099,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39263010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39263090,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264011,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264019,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264021,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264029,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264031,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264039,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264041,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264049,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264051,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264059,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264060,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264091,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39264099,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39269010,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39269021,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
39269029,All goods,13.6,0.0,0.0,India-UK CETA,29/2026-Customs
