Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1800000567,2025-02-18,F2,NL01,NL01,10,00,Muller Industrietechnik GmbH,Muller Industrietechnik GmbH,Germany,Safety System Upgrade Kit,10347.63,EUR,SO-8700774,2025/02,BATCHJOB,2025-02-18
1800000568,2024-12-19,F2,NL01,NL01,20,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Implementation Consulting Services,7785.49,EUR,SO-9439538,2024/12,M.DEVRIES,2024-12-19
1800000570,2024-11-22,F2,NL01,NL01,20,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Technical Training Package,9185.51,EUR,SO-7601825,2024/11,BATCHJOB,2024-11-22
1800000572,2024-05-15,F2,NL01,NL01,20,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Custom Integration Services,18787.84,EUR,SO-2871224,2024/05,R.JANSSEN,2024-05-15
1800000574,2024-04-03,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,ERP Connector License (Annual),9442.65,EUR,SO-6519395,2024/04,BATCHJOB,2024-04-03
1800000576,2024-08-27,F2,NL01,NL01,20,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Electric Motor EM-750,5950.85,EUR,SO-6204802,2024/08,BATCHJOB,2024-08-27
1800000577,2025-01-17,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Standard Spare Parts Bundle,9728.16,EUR,SO-5945047,2025/01,S.BAKKER,2025-01-17
1800000578,2025-01-29,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Warehouse Management Module,6986.39,EUR,SO-4107864,2025/01,S.BAKKER,2025-01-29
1800000580,2025-03-08,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Electric Motor EM-750,3015.9,EUR,SO-4014667,2025/03,BATCHJOB,2025-03-08
1800000581,2025-02-24,F2,NL01,NL01,20,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Automation Controller Pro,11963.44,EUR,SO-1334043,2025/02,R.JANSSEN,2025-02-24
1800000583,2025-03-20,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Safety System Upgrade Kit,4924.02,EUR,SO-9486899,2025/03,A.KOK,2025-03-20
1800000584,2024-06-18,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Electric Motor EM-750,8742.03,EUR,SO-6826926,2024/06,R.JANSSEN,2024-06-18
1800000586,2024-07-29,F2,NL01,NL01,10,00,Kok Software B.V.,Kok Software B.V.,Netherlands,Sensor Calibration Kit,6033.56,EUR,SO-9384017,2024/07,R.JANSSEN,2024-07-29
1800000587,2024-04-23,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Sensor Module X200,4946.51,EUR,SO-3134367,2024/04,M.DEVRIES,2024-04-23
1800000588,2025-02-13,F2,NL01,NL01,20,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Analytics Suite License (Annual),10913.06,EUR,SO-5970594,2025/02,R.JANSSEN,2025-02-13
1800000590,2025-02-17,F2,NL01,NL01,10,00,Bakker Elektronica B.V.,Bakker Elektronica B.V.,Netherlands,Conveyor Belt System CB-12,6761.56,EUR,SO-9970453,2025/02,M.DEVRIES,2025-02-17
1800000592,2024-12-05,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Automation Controller Pro,24893.54,EUR,SO-9462493,2024/12,A.KOK,2024-12-05
1800000594,2024-12-11,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Conveyor Belt System CB-12,6446.78,EUR,SO-3632444,2024/12,BATCHJOB,2024-12-11
1800000595,2025-03-25,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Automation Controller Pro,2876.09,EUR,SO-8961505,2025/03,S.BAKKER,2025-03-25
1800000597,2024-05-17,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Safety System Upgrade Kit,19834.51,EUR,SO-3378471,2024/05,R.JANSSEN,2024-05-17
1800000598,2025-03-24,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Sensor Module X200,18602.17,EUR,SO-8160154,2025/03,BATCHJOB,2025-03-24
1800000600,2025-03-24,F2,NL01,NL01,20,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Automation Controller Pro,9878.46,EUR,SO-5228556,2025/03,M.DEVRIES,2025-03-24
1800000601,2025-01-31,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Support Retainer Services,13542.35,EUR,SO-9128634,2025/01,A.KOK,2025-01-31
1800000602,2024-10-25,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Support Retainer Services,21074.18,EUR,SO-1959090,2024/10,S.BAKKER,2024-10-25
1800000604,2024-04-09,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Safety System Upgrade Kit,11000.0,EUR,SO-2253662,2024/04,R.JANSSEN,2024-04-09
1800000605,2024-11-19,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),4318.95,EUR,SO-6185339,2024/11,M.DEVRIES,2024-11-19
1800000607,2024-11-25,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Implementation Consulting Services,4915.9,EUR,SO-9093402,2024/11,M.DEVRIES,2024-11-25
1800000608,2024-09-06,F2,NL01,NL01,10,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,Cloud Hosting Subscription (Annual),16580.24,EUR,SO-3720494,2024/09,R.JANSSEN,2024-09-06
1800000610,2024-09-02,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Technical Training Package,5970.58,EUR,SO-6324212,2024/09,R.JANSSEN,2024-09-02
1800000611,2024-12-24,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Safety System Upgrade Kit,4985.57,EUR,SO-6139717,2024/12,M.DEVRIES,2024-12-24
1800000613,2025-03-11,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Custom Integration Services,26853.33,EUR,SO-1895894,2025/03,A.KOK,2025-03-11
1800000614,2024-04-30,F2,NL01,NL01,20,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,PLC Programming Unit,7692.84,EUR,SO-8141625,2024/04,M.DEVRIES,2024-04-30
1800000615,2024-05-31,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Sensor Calibration Kit,3422.91,EUR,SO-4536663,2024/05,BATCHJOB,2024-05-31
1800000616,2025-03-19,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Automation Controller Pro,16495.68,EUR,SO-8592584,2025/03,M.DEVRIES,2025-03-19
1800000618,2024-11-18,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Industrial Network Switch NS-24,4152.04,EUR,SO-9848387,2024/11,A.KOK,2024-11-18
1800000620,2024-08-09,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Cloud Hosting Subscription (Annual),26452.34,EUR,SO-9991856,2024/08,R.JANSSEN,2024-08-09
1800000622,2025-03-27,F2,NL01,NL01,10,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Cloud Hosting Subscription (Annual),41604.08,EUR,SO-6438591,2025/03,M.DEVRIES,2025-03-27
1800000623,2024-09-05,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Cloud Hosting Subscription (Annual),5482.79,EUR,SO-3227071,2024/09,M.DEVRIES,2024-09-05
1800000624,2024-09-28,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Warehouse Management Module,1323.71,EUR,SO-1126655,2024/09,S.BAKKER,2024-09-28
1800000625,2025-01-07,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Conveyor Belt System CB-12,5923.17,EUR,SO-7891052,2025/01,A.KOK,2025-01-07
1800000627,2025-02-13,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Automation Controller Pro,23640.76,EUR,SO-7851596,2025/02,BATCHJOB,2025-02-13
1800000629,2024-04-15,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Sensor Calibration Kit,12190.48,EUR,SO-3744533,2024/04,M.DEVRIES,2024-04-15
1800000631,2025-01-09,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Data Migration Services,17859.14,EUR,SO-8015410,2025/01,M.DEVRIES,2025-01-09
1800000633,2024-11-29,F2,NL01,NL01,30,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Analytics Suite License (Annual),4451.74,EUR,SO-6126642,2024/11,S.BAKKER,2024-11-29
1800000634,2025-02-07,F2,NL01,NL01,10,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Data Migration Services,21442.9,EUR,SO-2208748,2025/02,S.BAKKER,2025-02-07
1800000636,2025-02-03,F2,NL01,NL01,10,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Technical Training Package,26015.74,EUR,SO-6774648,2025/02,M.DEVRIES,2025-02-03
1800000637,2024-04-18,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Safety System Upgrade Kit,12545.68,EUR,SO-1622753,2024/04,A.KOK,2024-04-18
1800000639,2024-10-30,F2,NL01,NL01,20,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Industrial Sensor Module X200,10312.59,EUR,SO-1622290,2024/10,M.DEVRIES,2024-10-30
1800000641,2025-02-07,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Annual Maintenance Contract,43347.42,EUR,SO-6498541,2025/02,R.JANSSEN,2025-02-07
1800000642,2024-12-25,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Standard Spare Parts Bundle,6485.0,EUR,SO-8910467,2024/12,S.BAKKER,2024-12-25
1800000643,2025-01-06,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Sensor Calibration Kit,5986.47,EUR,SO-5823979,2025/01,S.BAKKER,2025-01-06
1800000644,2024-06-03,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Analytics Suite License (Annual),7469.0,EUR,SO-6028511,2024/06,R.JANSSEN,2024-06-03
1800000646,2025-02-06,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Technical Training Package,15404.23,EUR,SO-6262131,2025/02,M.DEVRIES,2025-02-06
1800000648,2024-04-24,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Annual Maintenance Contract,55121.64,EUR,SO-7370195,2024/04,M.DEVRIES,2024-04-24
1800000650,2025-03-21,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Electric Motor EM-750,12592.8,EUR,SO-5795979,2025/03,A.KOK,2025-03-21
1800000651,2025-01-07,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Safety System Upgrade Kit,13928.33,EUR,SO-9820218,2025/01,R.JANSSEN,2025-01-07
1800000653,2024-06-27,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Support Retainer Services,15051.25,EUR,SO-7857037,2024/06,R.JANSSEN,2024-06-27
1800000654,2025-03-26,F2,NL01,NL01,10,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,Safety System Upgrade Kit,40201.14,EUR,SO-5838719,2025/03,A.KOK,2025-03-26
1800000655,2024-10-17,F2,NL01,NL01,20,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,Warehouse Management Module,21483.09,EUR,SO-8024724,2024/10,R.JANSSEN,2024-10-17
1800000657,2024-11-27,F2,NL01,NL01,20,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Automation Controller Pro,8470.2,EUR,SO-4859355,2024/11,M.DEVRIES,2024-11-27
1800000658,2024-07-20,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Conveyor Belt System CB-12,2500.0,EUR,SO-2553114,2024/07,R.JANSSEN,2024-07-20
1800000660,2024-09-24,F2,NL01,NL01,20,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Industrial Network Switch NS-24,16240.15,EUR,SO-5409711,2024/09,M.DEVRIES,2024-09-24
1800000661,2024-07-24,F2,NL01,NL01,30,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,ERP Connector License (Annual),3322.69,EUR,SO-5497669,2024/07,BATCHJOB,2024-07-24
1800000662,2024-04-10,F2,NL01,NL01,30,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Analytics Suite License (Annual),7405.55,EUR,SO-7564915,2024/04,A.KOK,2024-04-10
1800000663,2025-02-06,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),23046.18,EUR,SO-8138266,2025/02,BATCHJOB,2025-02-06
1800000665,2024-10-29,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Industrial Network Switch NS-24,9437.43,EUR,SO-6805798,2024/10,R.JANSSEN,2024-10-29
1800000666,2024-11-09,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Custom Integration Services,8148.22,EUR,SO-3511527,2024/11,BATCHJOB,2024-11-09
1800000667,2024-06-03,F2,NL01,NL01,30,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,ERP Connector License (Annual),11365.94,EUR,SO-2305460,2024/06,A.KOK,2024-06-03
1800000669,2024-10-08,F2,NL01,NL01,20,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,Hydraulic Pump Unit HP-450,14709.07,EUR,SO-6926356,2024/10,M.DEVRIES,2024-10-08
1800000671,2024-05-16,G2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Standard Spare Parts Bundle,-2850.0,EUR,SO-4554350,2024/05,BATCHJOB,2024-05-16
1800000672,2024-04-26,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Industrial Sensor Module X200,9000.0,EUR,SO-2184810,2024/04,R.JANSSEN,2024-04-26
1800000673,2024-04-30,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Technical Training Package,25687.32,EUR,SO-4974336,2024/04,A.KOK,2024-04-30
1800000674,2024-10-18,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,2823.87,EUR,SO-6974693,2024/10,R.JANSSEN,2024-10-18
1800000676,2024-08-08,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Safety System Upgrade Kit,2461.49,EUR,SO-6581860,2024/08,A.KOK,2024-08-08
1800000677,2024-04-04,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,9402.7,EUR,SO-5496683,2024/04,S.BAKKER,2024-04-04
1800000679,2024-12-30,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Safety System Upgrade Kit,16092.89,EUR,SO-9215104,2024/12,S.BAKKER,2024-12-30
1800000680,2024-10-16,F2,NL01,NL01,20,00,Amsterdam Tech Solutions B.V.,Amsterdam Tech Solutions B.V.,Netherlands,Annual Maintenance Contract,18090.67,EUR,SO-7914840,2024/10,S.BAKKER,2024-10-16
1800000681,2024-12-26,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Data Migration Services,8885.81,EUR,SO-2793690,2024/12,BATCHJOB,2024-12-26
1800000683,2024-10-31,F2,NL01,NL01,20,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Support Retainer Services,26949.6,EUR,SO-5146288,2024/10,A.KOK,2024-10-31
1800000685,2024-12-31,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Conveyor Belt System CB-12,14145.4,EUR,SO-1495758,2024/12,S.BAKKER,2024-12-31
1800000686,2024-11-08,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Standard Spare Parts Bundle,14375.07,EUR,SO-1244140,2024/11,R.JANSSEN,2024-11-08
1800000688,2025-02-14,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Standard Spare Parts Bundle,21268.76,EUR,SO-1589352,2025/02,BATCHJOB,2025-02-14
1800000689,2025-03-25,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Industrial Sensor Module X200,21661.14,EUR,SO-6142584,2025/03,BATCHJOB,2025-03-25
1800000690,2025-02-17,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Cloud Hosting Subscription (Annual),11509.22,EUR,SO-3554960,2025/02,A.KOK,2025-02-17
1800000692,2025-03-05,F2,NL01,NL01,10,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Electric Motor EM-750,3235.74,EUR,SO-6449803,2025/03,A.KOK,2025-03-05
1800000693,2024-12-04,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),8122.48,EUR,SO-6084088,2024/12,BATCHJOB,2024-12-04
1800000694,2024-04-08,F2,NL01,NL01,20,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,Warehouse Management Module,11500.0,EUR,SO-4827622,2024/04,A.KOK,2024-04-08
1800000696,2025-01-20,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Sensor Calibration Kit,10541.13,EUR,SO-4274598,2025/01,M.DEVRIES,2025-01-20
1800000697,2024-08-30,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,5929.71,EUR,SO-3253828,2024/08,M.DEVRIES,2024-08-30
1800000698,2025-01-15,F2,NL01,NL01,30,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Custom Integration Services,9559.23,EUR,SO-6941376,2025/01,M.DEVRIES,2025-01-15
1800000699,2024-12-06,F2,NL01,NL01,10,00,Amsterdam Tech Solutions B.V.,Amsterdam Tech Solutions B.V.,Netherlands,Implementation Consulting Services,8008.9,EUR,SO-6556749,2024/12,R.JANSSEN,2024-12-06
1800000701,2024-11-05,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Implementation Consulting Services,17836.25,EUR,SO-7918288,2024/11,BATCHJOB,2024-11-05
1800000703,2025-03-11,F2,NL01,NL01,20,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Cloud Hosting Subscription (Annual),7143.25,EUR,SO-4760794,2025/03,S.BAKKER,2025-03-11
1800000705,2024-11-15,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Custom Integration Services,15616.09,EUR,SO-5737630,2024/11,S.BAKKER,2024-11-15
1800000707,2024-05-02,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,PLC Programming Unit,3267.09,EUR,SO-7493528,2024/05,M.DEVRIES,2024-05-02
1800000709,2024-04-05,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,PLC Programming Unit,5071.37,EUR,SO-8595433,2024/04,R.JANSSEN,2024-04-05
1800000710,2024-06-24,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Data Migration Services,12751.89,EUR,SO-6033706,2024/06,R.JANSSEN,2024-06-24
1800000712,2025-03-24,F2,NL01,NL01,20,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Annual Maintenance Contract,4761.74,EUR,SO-2315262,2025/03,M.DEVRIES,2025-03-24
1800000713,2024-05-24,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Automation Controller Pro,14608.77,EUR,SO-6255041,2024/05,S.BAKKER,2024-05-24
1800000715,2024-07-23,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Data Migration Services,18442.68,EUR,SO-3301192,2024/07,M.DEVRIES,2024-07-23
1800000716,2024-12-20,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,31000.0,EUR,SO-5658757,2024/12,BATCHJOB,2024-12-20
1800000717,2024-11-21,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Industrial Network Switch NS-24,29534.2,EUR,SO-4575931,2024/11,BATCHJOB,2024-11-21
1800000718,2025-03-07,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Hydraulic Pump Unit HP-450,7285.65,EUR,SO-7419892,2025/03,BATCHJOB,2025-03-07
1800000720,2025-03-20,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Industrial Sensor Module X200,19756.17,EUR,SO-2045591,2025/03,M.DEVRIES,2025-03-20
1800000721,2024-10-31,F2,NL01,NL01,20,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Support Retainer Services,8075.64,EUR,SO-3145705,2024/10,BATCHJOB,2024-10-31
1800000722,2025-02-05,F2,NL01,NL01,20,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Automation Controller Pro,22788.1,EUR,SO-9111639,2025/02,BATCHJOB,2025-02-05
1800000724,2025-03-15,F2,NL01,NL01,20,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,PLC Programming Unit,15149.32,EUR,SO-2135120,2025/03,A.KOK,2025-03-15
1800000725,2024-05-30,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Automation Controller Pro,13017.82,EUR,SO-7836281,2024/05,A.KOK,2024-05-30
1800000726,2025-03-06,G2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Electric Motor EM-750,-1998.07,EUR,SO-6098759,2025/03,S.BAKKER,2025-03-06
1800000728,2024-12-25,F2,NL01,NL01,30,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Conveyor Belt System CB-12,3037.93,EUR,SO-6072528,2024/12,R.JANSSEN,2024-12-25
1800000729,2025-03-26,F2,NL01,NL01,30,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Hydraulic Pump Unit HP-450,7676.78,EUR,SO-2531804,2025/03,BATCHJOB,2025-03-26
1800000730,2024-09-25,G2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Sensor Calibration Kit,-3162.06,EUR,SO-7235554,2024/09,A.KOK,2024-09-25
1800000732,2024-04-22,F2,NL01,NL01,30,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Implementation Consulting Services,9500.0,EUR,SO-1396713,2024/04,M.DEVRIES,2024-04-22
1800000733,2025-02-17,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Implementation Consulting Services,28872.47,EUR,SO-5235373,2025/02,R.JANSSEN,2025-02-17
1800000735,2024-11-14,F2,NL01,NL01,20,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Industrial Network Switch NS-24,4360.95,EUR,SO-3260753,2024/11,M.DEVRIES,2024-11-14
1800000737,2024-09-23,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Safety System Upgrade Kit,2496.41,EUR,SO-5043648,2024/09,A.KOK,2024-09-23
1800000739,2024-06-19,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Analytics Suite License (Annual),15339.75,EUR,SO-9672283,2024/06,BATCHJOB,2024-06-19
1800000741,2024-05-28,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Annual Maintenance Contract,24963.77,EUR,SO-9239950,2024/05,BATCHJOB,2024-05-28
1800000742,2024-07-30,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Industrial Network Switch NS-24,11345.78,EUR,SO-7579056,2024/07,M.DEVRIES,2024-07-30
